name,level,start_point,end_point,duration_days
Trail9187,easy,9748,1809,26
Trail9188,hard,1286,3603,5
Trail9189,hard,993,4580,15
Trail9190,medium,824,440,3
Trail9191,easy,6171,9195,5
Trail9192,easy,7740,9773,30
Trail9193,hard,3394,2484,23
Trail9194,easy,377,1308,17
Trail9195,easy,9824,6981,6
Trail9196,medium,7606,6165,19
Trail9197,medium,1458,266,24
Trail9198,hard,3707,4719,23
Trail9199,medium,9997,1966,16
Trail9200,easy,6499,6049,14
Trail9201,easy,959,444,17
Trail9202,hard,8700,5508,2
Trail9203,hard,3254,1959,9
Trail9204,hard,1217,2797,20
Trail9205,hard,5033,2772,20
Trail9206,easy,1944,543,3
Trail9207,medium,7169,5682,16
Trail9208,hard,1538,821,29
Trail9209,medium,8424,9620,5
Trail9210,medium,998,4709,17
Trail9211,hard,4449,2789,22
Trail9212,medium,5780,8125,17
Trail9213,easy,2455,2831,14
Trail9214,medium,8599,5491,19
Trail9215,easy,2468,5103,22
Trail9216,easy,4379,2355,3
Trail9217,hard,3734,7873,1
Trail9218,easy,9000,62,20
Trail9219,medium,9316,8025,27
Trail9220,easy,9793,449,30
Trail9221,medium,7639,2169,8
Trail9222,hard,5271,1136,29
Trail9223,medium,6975,7448,9
Trail9224,hard,6075,4863,11
Trail9225,easy,2452,7119,2
Trail9226,medium,7832,9800,7
Trail9227,medium,9320,7491,28
Trail9228,medium,2811,8286,21
Trail9229,medium,9274,9470,8
Trail9230,easy,6353,3792,19
Trail9231,easy,5554,518,17
Trail9232,hard,7228,5689,8
Trail9233,medium,3535,2393,26
Trail9234,medium,5588,2728,2
Trail9235,easy,7462,5574,23
Trail9236,medium,3836,2444,29
Trail9237,medium,9264,6614,17
Trail9238,medium,4122,1048,13
Trail9239,hard,7859,3389,12
Trail9240,hard,7493,5713,21
Trail9241,easy,516,3262,30
Trail9242,hard,2726,3661,17
Trail9243,easy,7429,823,8
Trail9244,medium,2872,9709,1
Trail9245,easy,8810,3644,22
Trail9246,hard,5794,2536,3
Trail9247,hard,2777,3767,29
Trail9248,easy,186,6049,13
Trail9249,easy,251,1431,30
Trail9250,hard,1768,4878,8
Trail9251,hard,1051,5397,5
Trail9252,easy,2195,9705,25
Trail9253,medium,5455,2223,19
Trail9254,medium,4547,2848,27
Trail9255,medium,6662,9554,4
Trail9256,easy,3746,3844,24
Trail9257,medium,413,1846,10
Trail9258,hard,5643,4077,11
Trail9259,hard,8579,3399,9
Trail9260,easy,3302,4957,19
Trail9261,easy,7651,4541,1
Trail9262,medium,3131,2887,8
Trail9263,easy,4212,576,5
Trail9264,easy,1978,4215,19
Trail9265,hard,8444,1061,5
Trail9266,easy,4803,8350,22
Trail9267,medium,3458,9896,25
Trail9268,hard,1121,3577,18
Trail9269,easy,2302,4863,23
Trail9270,medium,8618,1128,1
Trail9271,easy,3007,9690,16
Trail9272,hard,5219,4862,13
Trail9273,medium,106,8339,16
Trail9274,easy,7541,6107,6
Trail9275,medium,1247,7501,7
Trail9276,hard,6547,2295,19
Trail9277,medium,7786,677,21
Trail9278,easy,8296,5203,7
Trail9279,easy,2100,239,29
Trail9280,easy,5335,4449,10
Trail9281,easy,9411,6167,2
Trail9282,medium,4537,2098,7
Trail9283,medium,4671,8038,22
Trail9284,easy,2528,9905,20
Trail9285,hard,2884,5938,26
Trail9286,medium,9839,778,11
Trail9287,hard,984,1196,11
Trail9288,hard,895,2629,28
Trail9289,hard,1419,76,29
Trail9290,easy,1597,132,1
Trail9291,easy,8378,6022,11
Trail9292,easy,8298,6745,9
Trail9293,medium,3395,1030,21
Trail9294,medium,2384,8307,21
Trail9295,easy,5399,9849,6
Trail9296,easy,7212,857,28
Trail9297,easy,9240,6144,10
Trail9298,easy,6403,7978,29
Trail9299,medium,9472,6931,4
Trail9300,easy,4194,455,26
Trail9301,easy,7928,6782,16
Trail9302,medium,3589,2311,10
Trail9303,easy,6666,7692,21
Trail9304,medium,6668,8459,29
Trail9305,easy,2876,171,16
Trail9306,easy,2975,9932,27
Trail9307,hard,6628,3249,13
Trail9308,hard,8136,1375,27
Trail9309,hard,1914,9315,25
Trail9310,hard,8895,8189,9
Trail9311,easy,9015,5122,13
Trail9312,easy,8641,7042,7
Trail9313,medium,6520,9285,7
Trail9314,medium,5715,2970,1
Trail9315,hard,4879,5024,9
Trail9316,easy,3491,5171,1
Trail9317,easy,1223,400,6
Trail9318,easy,3995,8019,19
Trail9319,hard,563,4344,5
Trail9320,medium,7830,1803,5
Trail9321,easy,4801,4774,3
Trail9322,hard,8862,9558,17
Trail9323,hard,2717,7962,16
Trail9324,easy,2263,6846,18
Trail9325,easy,3069,9950,3
Trail9326,hard,353,4130,28
Trail9327,hard,1127,1723,21
Trail9328,easy,751,4581,30
Trail9329,medium,8225,2388,2
Trail9330,hard,4568,5884,22
Trail9331,hard,9479,2792,30
Trail9332,hard,7943,7842,5
Trail9333,medium,2409,6877,27
Trail9334,hard,5561,7381,3
Trail9335,easy,4628,726,17
Trail9336,hard,9601,3546,16
Trail9337,medium,9146,309,11
Trail9338,hard,2064,827,9
Trail9339,easy,4063,1166,22
Trail9340,hard,2147,4241,27
Trail9341,easy,3888,2328,24
Trail9342,easy,1155,9781,21
Trail9343,easy,8786,2512,29
Trail9344,easy,9068,8240,27
Trail9345,hard,1246,1633,12
Trail9346,hard,2310,6235,22
Trail9347,medium,4844,7413,7
Trail9348,hard,3170,1955,9
Trail9349,medium,8641,8418,15
Trail9350,hard,2513,5909,20
Trail9351,hard,9745,9596,13
Trail9352,hard,3611,3455,10
Trail9353,easy,6028,1220,9
Trail9354,hard,4916,9598,1
Trail9355,medium,5410,1372,11
Trail9356,hard,469,2518,7
Trail9357,easy,8817,6609,18
Trail9358,medium,7170,6398,29
Trail9359,easy,9665,2052,6
Trail9360,medium,4182,1039,2
Trail9361,easy,3670,8543,8
Trail9362,medium,6560,9443,16
Trail9363,hard,8223,4138,9
Trail9364,medium,5456,3183,20
Trail9365,medium,4703,2905,19
Trail9366,medium,7806,649,19
Trail9367,hard,6538,9802,15
Trail9368,easy,3697,9387,10
Trail9369,hard,241,3171,26
Trail9370,hard,1679,7950,28
Trail9371,easy,7601,1667,10
Trail9372,medium,2322,3213,19
Trail9373,medium,5130,2316,27
Trail9374,easy,8949,5097,11
Trail9375,easy,4409,942,1
Trail9376,medium,4251,4788,23
Trail9377,easy,2224,4852,30
Trail9378,hard,1333,2088,3
Trail9379,hard,5428,9156,9
Trail9380,easy,2656,7347,26
Trail9381,hard,7347,4916,5
Trail9382,medium,1975,7189,22
Trail9383,easy,4910,6361,30
Trail9384,easy,4314,7441,13
Trail9385,hard,8903,6417,30
Trail9386,hard,7369,2248,23
Trail9387,hard,9381,5508,19
Trail9388,easy,114,6149,26
Trail9389,hard,7982,386,7
Trail9390,medium,569,7227,16
Trail9391,easy,2616,7968,19
Trail9392,medium,9372,2512,9
Trail9393,hard,2837,9527,20
Trail9394,medium,7660,8774,27
Trail9395,easy,432,1991,22
Trail9396,easy,2339,2697,16
Trail9397,hard,2749,3258,6
Trail9398,easy,2860,7335,8
Trail9399,medium,144,1176,26
Trail9400,hard,7526,6717,27
Trail9401,medium,5831,564,6
Trail9402,medium,6065,7787,15
Trail9403,hard,7441,1763,26
Trail9404,hard,1455,1248,17
Trail9405,medium,587,2138,5
Trail9406,hard,8294,8905,17
Trail9407,easy,3586,9072,27
Trail9408,hard,6445,5960,15
Trail9409,easy,4495,2659,7
Trail9410,easy,7901,6795,11
Trail9411,medium,8835,3704,19
Trail9412,hard,8558,5689,26
Trail9413,easy,7934,4662,22
Trail9414,easy,3181,6771,3
Trail9415,easy,9170,7932,24
Trail9416,hard,1842,3728,27
Trail9417,easy,4335,4861,17
Trail9418,easy,8648,2051,14
Trail9419,medium,7278,7897,30
Trail9420,hard,9369,2334,5
Trail9421,hard,5542,4628,17
Trail9422,easy,1697,3987,5
Trail9423,hard,2926,6960,13
Trail9424,hard,6764,175,27
Trail9425,medium,6575,9156,10
Trail9426,medium,2258,9247,15
Trail9427,easy,9879,4038,23
Trail9428,medium,2700,3763,3
Trail9429,medium,4737,872,5
Trail9430,easy,7149,6347,5
Trail9431,hard,1362,5779,22
Trail9432,hard,8026,1416,4
Trail9433,medium,5268,7196,13
Trail9434,hard,8350,5451,8
Trail9435,medium,4632,7691,28
Trail9436,easy,8928,7517,14
Trail9437,hard,2908,1118,17
Trail9438,hard,1896,1143,2
Trail9439,easy,3547,8551,30
Trail9440,hard,2543,7355,21
Trail9441,easy,3262,646,13
Trail9442,medium,3627,6164,22
Trail9443,medium,639,5322,23
Trail9444,easy,1811,2516,29
Trail9445,hard,486,9493,9
Trail9446,easy,6411,5386,28
Trail9447,medium,3217,2183,26
Trail9448,medium,3632,6281,25
Trail9449,medium,4979,7981,6
Trail9450,easy,3898,1789,23
Trail9451,hard,1333,4908,23
Trail9452,easy,517,7260,5
Trail9453,medium,9099,7783,30
Trail9454,medium,2839,799,2
Trail9455,medium,5268,5186,16
Trail9456,medium,4446,1018,26
Trail9457,medium,4252,2630,2
Trail9458,medium,712,4570,3
Trail9459,medium,7435,6824,26
Trail9460,medium,8394,972,20
Trail9461,hard,5101,7016,11
Trail9462,easy,6890,4784,26
Trail9463,easy,8012,6459,9
Trail9464,easy,3561,1111,14
Trail9465,medium,4168,8781,1
Trail9466,medium,4597,7840,19
Trail9467,hard,6902,9647,15
Trail9468,hard,9321,2503,1
Trail9469,medium,8174,2838,1
Trail9470,medium,8652,822,29
Trail9471,medium,7900,8704,3
Trail9472,medium,5629,6378,10
Trail9473,easy,5833,3958,26
Trail9474,hard,1642,9585,26
Trail9475,easy,6764,7610,20
Trail9476,easy,5886,5073,19
Trail9477,easy,28,4808,18
Trail9478,medium,947,9908,26
Trail9479,easy,6012,8026,16
Trail9480,easy,9590,9893,23
Trail9481,hard,2482,833,13
Trail9482,hard,6863,2236,27
Trail9483,easy,5807,36,26
Trail9484,medium,9760,5249,24
Trail9485,hard,4731,2203,29
Trail9486,medium,2856,2310,13
Trail9487,hard,2184,4804,12
Trail9488,easy,7432,3940,11
Trail9489,medium,9330,7511,18
Trail9490,medium,4441,481,18
Trail9491,easy,6048,8133,2
Trail9492,medium,9895,7152,26
Trail9493,easy,3902,9619,13
Trail9494,easy,1642,2475,30
Trail9495,medium,9026,8890,19
Trail9496,hard,8129,8418,27
Trail9497,medium,5232,6743,8
Trail9498,hard,7423,9534,20
Trail9499,easy,7848,6669,28
Trail9500,hard,2375,5387,4
Trail9501,medium,9068,7995,4
Trail9502,easy,3347,6782,12
Trail9503,hard,5770,1975,24
Trail9504,easy,7298,4858,8
Trail9505,medium,8535,9449,30
Trail9506,hard,2747,4701,18
Trail9507,easy,7262,7311,15
Trail9508,hard,5318,99,16
Trail9509,hard,499,2549,10
Trail9510,medium,695,897,2
Trail9511,medium,520,3756,11
Trail9512,hard,6615,4885,5
Trail9513,easy,6778,7664,3
Trail9514,medium,7421,3535,18
Trail9515,medium,7434,7514,28
Trail9516,medium,5629,7418,6
Trail9517,medium,888,2971,18
Trail9518,medium,2386,4881,3
Trail9519,easy,1822,2066,12
Trail9520,easy,2591,8857,11
Trail9521,easy,4208,2383,14
Trail9522,medium,9310,8350,19
Trail9523,hard,9926,9950,30
Trail9524,hard,367,6489,18
Trail9525,medium,7970,3053,15
Trail9526,easy,1788,14,4
Trail9527,hard,58,8981,8
Trail9528,easy,6731,798,14
Trail9529,easy,8295,3289,15
Trail9530,easy,7121,7447,15
Trail9531,easy,8680,3702,25
Trail9532,easy,1089,6454,21
Trail9533,easy,4863,2050,8
Trail9534,medium,3357,7113,27
Trail9535,hard,8243,6408,27
Trail9536,medium,355,9546,14
Trail9537,medium,7882,4368,19
Trail9538,medium,2511,5745,21
Trail9539,easy,2053,7638,11
Trail9540,medium,5641,9052,25
Trail9541,easy,427,631,18
Trail9542,medium,8488,4731,16
Trail9543,easy,3317,9667,1
Trail9544,easy,849,6415,15
Trail9545,medium,605,9370,26
Trail9546,medium,9241,4333,17
Trail9547,medium,1106,7966,4
Trail9548,medium,610,74,24
Trail9549,easy,5150,4770,18
Trail9550,medium,2131,9788,19
Trail9551,hard,3197,3774,27
Trail9552,hard,5803,9638,13
Trail9553,hard,2673,2697,23
Trail9554,medium,8728,4891,7
Trail9555,medium,5256,8457,4
Trail9556,medium,9604,5508,12
Trail9557,easy,821,4452,16
Trail9558,hard,2083,2027,14
Trail9559,hard,8796,8313,21
Trail9560,easy,1209,9891,25
Trail9561,hard,5467,5578,13
Trail9562,easy,6671,7709,6
Trail9563,medium,6454,7137,15
Trail9564,easy,1311,5906,20
Trail9565,easy,1139,4126,27
Trail9566,easy,7790,6057,4
Trail9567,easy,6543,2598,30
Trail9568,medium,7668,5486,26
Trail9569,hard,9304,5859,16
Trail9570,medium,5728,9584,10
Trail9571,hard,8945,3957,12
Trail9572,medium,4724,4034,16
Trail9573,easy,372,1486,17
Trail9574,medium,7545,7825,30
Trail9575,hard,2441,744,14
Trail9576,hard,1654,6398,4
Trail9577,hard,161,279,26
Trail9578,easy,6102,699,11
Trail9579,hard,4745,9266,26
Trail9580,easy,5577,464,1
Trail9581,easy,8616,3296,28
Trail9582,easy,9279,1688,23
Trail9583,easy,2013,172,30
Trail9584,easy,3635,418,5
Trail9585,easy,5013,8395,15
Trail9586,easy,2392,4558,11
Trail9587,easy,1167,3570,2
Trail9588,easy,9442,985,23
Trail9589,easy,9010,6513,28
Trail9590,hard,3968,865,30
Trail9591,easy,9274,3090,16
Trail9592,hard,2674,4163,5
Trail9593,medium,7004,1298,15
Trail9594,hard,4146,9231,16
Trail9595,easy,5077,6994,12
Trail9596,easy,1316,5623,17
Trail9597,hard,7018,3056,29
Trail9598,medium,279,7808,20
Trail9599,medium,4588,5246,4
Trail9600,easy,5293,5664,5
Trail9601,hard,2742,5003,15
Trail9602,medium,2293,4179,14
Trail9603,easy,1889,8153,16
Trail9604,hard,9681,8449,18
Trail9605,medium,6888,1049,17
Trail9606,easy,8481,1107,19
Trail9607,medium,5467,1018,2
Trail9608,medium,4979,6490,10
Trail9609,medium,1171,7583,8
Trail9610,hard,8836,2895,16
Trail9611,medium,8495,4651,5
Trail9612,hard,1170,9074,12
Trail9613,hard,4471,1680,18
Trail9614,easy,3702,3512,24
Trail9615,medium,2900,756,9
Trail9616,medium,6767,417,2
Trail9617,easy,4709,6269,30
Trail9618,easy,4425,1830,17
Trail9619,hard,8208,645,11
Trail9620,medium,8909,7318,10
Trail9621,medium,6190,2896,30
Trail9622,easy,8372,3476,14
Trail9623,hard,914,9234,7
Trail9624,hard,9652,9718,23
Trail9625,easy,5831,471,20
Trail9626,easy,5700,583,7
Trail9627,easy,4974,1669,24
Trail9628,easy,9234,5946,10
Trail9629,easy,3969,1816,8
Trail9630,easy,2237,3475,12
Trail9631,easy,2774,373,20
Trail9632,easy,2103,4521,14
Trail9633,medium,7277,4146,15
Trail9634,medium,923,266,19
Trail9635,medium,6069,6199,11
Trail9636,easy,1960,2878,30
Trail9637,easy,5361,5970,29
Trail9638,medium,5655,7995,20
Trail9639,easy,2826,4586,2
Trail9640,easy,1769,7999,18
Trail9641,hard,2036,5853,2
Trail9642,hard,818,3197,13
Trail9643,medium,4473,4357,7
Trail9644,hard,8457,2825,10
Trail9645,hard,8840,4520,22
Trail9646,hard,1129,4448,16
Trail9647,medium,2136,7644,12
Trail9648,medium,3435,9748,19
Trail9649,hard,376,3836,4
Trail9650,easy,6116,6871,13
Trail9651,easy,6280,9169,5
Trail9652,hard,53,1551,30
Trail9653,easy,6472,6200,6
Trail9654,medium,1805,3504,14
Trail9655,medium,6962,3729,3
Trail9656,easy,6247,4639,28
Trail9657,medium,7592,568,17
Trail9658,medium,8686,7998,19
Trail9659,hard,3681,2782,14
Trail9660,medium,8211,4530,23
Trail9661,medium,9263,5033,24
Trail9662,hard,8734,5719,3
Trail9663,hard,5258,3371,10
Trail9664,hard,8272,166,3
Trail9665,hard,8758,1874,21
Trail9666,easy,9905,6733,29
Trail9667,medium,4379,5127,26
Trail9668,medium,152,7049,10
Trail9669,medium,4885,7056,13
Trail9670,medium,2085,4434,10
Trail9671,easy,4316,5763,17
Trail9672,hard,3443,724,17
Trail9673,easy,303,3149,1
Trail9674,easy,6015,8847,15
Trail9675,easy,6401,3045,7
Trail9676,medium,4121,9634,2
Trail9677,easy,7553,8572,13
Trail9678,medium,9113,2867,23
Trail9679,medium,7102,2241,27
Trail9680,hard,8104,1631,9
Trail9681,medium,8686,2328,6
Trail9682,medium,6449,4649,29
Trail9683,medium,9446,8621,27
Trail9684,hard,2127,9583,5
Trail9685,hard,2670,7208,6
Trail9686,medium,7083,3050,11
Trail9687,medium,5833,1605,30
Trail9688,easy,8159,4774,26
Trail9689,easy,4621,3012,25
Trail9690,hard,7969,9026,17
Trail9691,easy,911,1392,7
Trail9692,medium,5672,2708,6
Trail9693,hard,2138,3199,7
Trail9694,medium,2959,3239,25
Trail9695,hard,3810,8686,18
Trail9696,easy,6957,1977,13
Trail9697,easy,22,1412,12
Trail9698,easy,7310,9381,29
Trail9699,easy,8628,9084,8
Trail9700,easy,4647,1258,23
Trail9701,medium,3173,6832,23
Trail9702,hard,643,4303,15
Trail9703,medium,4281,1262,25
Trail9704,hard,5381,2601,7
Trail9705,hard,7356,4993,22
Trail9706,medium,1344,5955,15
Trail9707,easy,6824,9959,18
Trail9708,hard,9284,7501,17
Trail9709,medium,1273,3995,20
Trail9710,easy,9527,2719,29
Trail9711,medium,2627,1915,20
Trail9712,hard,2362,8908,25
Trail9713,medium,4298,7604,2
Trail9714,easy,5483,7399,11
Trail9715,easy,5529,2067,15
Trail9716,medium,4531,3925,1
Trail9717,easy,8278,4891,1
Trail9718,medium,9524,7482,30
Trail9719,medium,318,9022,2
Trail9720,easy,9749,5009,29
Trail9721,easy,4262,1297,15
Trail9722,easy,9977,5679,6
Trail9723,easy,9142,3377,24
Trail9724,easy,3701,7693,12
Trail9725,hard,7122,9210,2
Trail9726,medium,3035,3688,12
Trail9727,hard,787,6429,17
Trail9728,hard,2013,6242,27
Trail9729,medium,3190,7454,8
Trail9730,medium,2792,1282,27
Trail9731,easy,5151,2527,16
Trail9732,hard,7799,1427,30
Trail9733,easy,6516,296,6
Trail9734,medium,149,8555,19
Trail9735,hard,5148,6826,10
Trail9736,hard,2259,7995,29
Trail9737,easy,6098,811,18
Trail9738,easy,4961,2313,4
Trail9739,hard,8646,256,8
Trail9740,medium,9451,5945,5
Trail9741,hard,9652,4783,15
Trail9742,medium,6816,6878,6
Trail9743,hard,5966,2262,7
Trail9744,easy,9648,4526,8
Trail9745,easy,4728,9961,19
Trail9746,hard,5035,5006,6
Trail9747,easy,131,5789,20
Trail9748,medium,7127,8417,25
Trail9749,easy,6271,3862,30
Trail9750,medium,1501,8681,29
Trail9751,hard,5785,3079,7
Trail9752,hard,7110,6035,8
Trail9753,easy,886,423,14
Trail9754,hard,3874,6301,16
Trail9755,easy,6575,2997,10
Trail9756,hard,134,4122,19
Trail9757,medium,2154,9778,18
Trail9758,medium,2566,2056,28
Trail9759,hard,7651,3434,11
Trail9760,easy,959,657,29
Trail9761,hard,8392,4994,13
Trail9762,easy,5676,2192,9
Trail9763,medium,5417,8293,27
Trail9764,easy,8002,7557,5
Trail9765,hard,2377,227,27
Trail9766,hard,2399,5851,9
Trail9767,medium,7179,1820,9
Trail9768,medium,6314,5706,23
Trail9769,easy,7588,7821,3
Trail9770,medium,5881,4539,8
Trail9771,hard,9876,339,9
Trail9772,hard,5609,5940,29
Trail9773,medium,6919,2074,8
Trail9774,easy,5127,9489,11
Trail9775,hard,3178,206,22
Trail9776,hard,931,8619,4
Trail9777,hard,182,5153,16
Trail9778,hard,9437,3098,29
Trail9779,hard,6397,4733,19
Trail9780,easy,3822,5888,13
Trail9781,medium,3737,9511,15
Trail9782,easy,3354,8257,3
Trail9783,medium,7866,8510,4
Trail9784,hard,888,1741,8
Trail9785,easy,4920,1000,30
Trail9786,hard,1973,9367,28
Trail9787,easy,2596,6152,1
Trail9788,medium,4560,7309,13
Trail9789,easy,1265,4754,27
Trail9790,medium,4711,6962,21
Trail9791,easy,733,5589,22
Trail9792,hard,5097,2857,23
Trail9793,easy,3261,16,18
Trail9794,medium,8143,2608,17
Trail9795,easy,1400,3818,25
Trail9796,easy,5582,8416,8
Trail9797,medium,1936,2386,12
Trail9798,easy,1385,8124,18
Trail9799,medium,1208,3540,3
Trail9800,hard,1210,3309,18
Trail9801,medium,1128,1759,3
Trail9802,easy,5144,8495,10
Trail9803,hard,1009,1071,28
Trail9804,easy,6228,2637,11
Trail9805,hard,4176,6143,4
Trail9806,medium,8984,5651,15
Trail9807,medium,3891,9404,10
Trail9808,hard,8528,7387,2
Trail9809,hard,5934,5564,12
Trail9810,medium,4726,2444,2
Trail9811,easy,3895,6665,26
Trail9812,hard,4887,6663,8
Trail9813,medium,1168,5175,24
Trail9814,medium,2249,8905,2
Trail9815,medium,9158,3224,26
Trail9816,easy,9697,2628,4
Trail9817,easy,9277,9982,7
Trail9818,hard,2192,4290,8
Trail9819,medium,8500,5210,18
Trail9820,hard,5339,4912,16
Trail9821,medium,1834,7528,4
Trail9822,medium,8980,7391,5
Trail9823,medium,7899,1154,23
Trail9824,medium,1472,6727,2
Trail9825,easy,915,8357,16
Trail9826,medium,6235,1617,24
Trail9827,hard,3310,9146,15
Trail9828,medium,699,5704,4
Trail9829,medium,5681,4999,23
Trail9830,easy,9510,645,30
Trail9831,hard,3415,9170,7
Trail9832,medium,3759,1687,15
Trail9833,easy,9136,2437,23
Trail9834,medium,1715,2527,12
Trail9835,hard,8963,6850,20
Trail9836,easy,403,7681,14
Trail9837,easy,3199,3030,20
Trail9838,easy,5010,6945,7
Trail9839,medium,3769,8251,14
Trail9840,hard,7376,3864,19
Trail9841,medium,337,775,12
Trail9842,easy,466,3031,11
Trail9843,medium,3666,7038,29
Trail9844,easy,9414,8699,26
Trail9845,easy,5569,8598,25
Trail9846,hard,1075,9899,2
Trail9847,easy,2492,7897,25
Trail9848,medium,5618,1481,11
Trail9849,medium,7363,5457,16
Trail9850,medium,3652,8757,15
Trail9851,hard,4276,3000,6
Trail9852,hard,8686,6765,17
Trail9853,hard,4097,7133,20
Trail9854,medium,3440,7361,23
Trail9855,easy,8319,8527,29
Trail9856,hard,8679,5813,14
Trail9857,easy,1578,6997,15
Trail9858,medium,2799,6377,10
Trail9859,easy,8793,1993,16
Trail9860,hard,3033,920,24
Trail9861,medium,6893,6161,6
Trail9862,easy,7347,768,22
Trail9863,hard,2707,1619,20
Trail9864,hard,8879,1048,15
Trail9865,medium,7594,9787,12
Trail9866,medium,7526,7460,4
Trail9867,hard,849,6427,11
Trail9868,easy,4063,6744,20
Trail9869,easy,3037,8360,9
Trail9870,hard,9254,3588,9
Trail9871,easy,6060,6846,5
Trail9872,medium,4428,8763,14
Trail9873,easy,9786,3485,16
Trail9874,hard,9348,8153,18
Trail9875,medium,4253,9568,4
Trail9876,hard,10000,6384,26
Trail9877,hard,8089,2329,11
Trail9878,easy,638,3353,10
Trail9879,medium,7840,1015,11
Trail9880,easy,8446,679,18
Trail9881,medium,9391,6045,22
Trail9882,medium,6278,5102,10
Trail9883,medium,9945,7574,18
Trail9884,hard,5348,1725,14
Trail9885,medium,5013,3960,24
Trail9886,medium,8394,4093,4
Trail9887,medium,2107,4707,8
Trail9888,easy,3235,3703,15
Trail9889,hard,960,457,22
Trail9890,easy,9894,3024,23
Trail9891,medium,1605,9206,16
Trail9892,easy,6564,8256,24
Trail9893,hard,8103,6286,2
Trail9894,hard,4569,3805,2
Trail9895,easy,334,615,1
Trail9896,medium,4846,6977,18
Trail9897,medium,3434,5510,11
Trail9898,easy,7730,9566,15
Trail9899,hard,6508,3965,17
